id,name,plan_type,hsa_eligible,individual_medical_deductible,family_medical_deductible,plan_coinsurance,premium,child_eyewear,child_eye_exam,child_dental,level,plan_levels
49046GA0700054,Anthem Silver Pathway PCP Copay Choice 4000 ($0 Virtual PCP+$0 Select Drugs),HMO,False,4000,8000,30,1654.85,0,0,0,silver,1.0
49046GA0700055,Anthem Gold Pathway PCP Copay Choice 1200 ($0 Virtual PCP+$0 Select Drugs),HMO,False,1200,2400,20,1853.81,0,0,0,gold,5.0
60224GA0020002,Core Gold 1500 $10 Generic Drugs Adult Vision & Fitness,HMO,False,1500,3000,25,2172.1,0,0,0,gold,5.0
60224GA0010014,Healthy Heart Gold 1500 $0 Select Drugs & Specialized Services,HMO,False,1500,3000,30,2235.63,0,0,0,gold,5.0
60224GA0010002,Core Gold 1500 $10 Generic Drugs,HMO,False,1500,3000,25,2157.51,0,0,0,gold,5.0
60224GA0020012,Diabetes Gold 1100 $0 Select Drugs & Specialized Services Adult Vision & Fitness,HMO,False,1100,2200,30,2294.69,0,0,0,gold,5.0
60224GA0010012,Diabetes Gold 1100 $0 Select Drugs & Specialized Services,HMO,False,1100,2200,30,2280.1,0,0,0,gold,5.0
60224GA0010011,Gold 1500 $15 Generic Drugs,HMO,False,1500,3000,25,2216.07,0,0,0,gold,5.0
60224GA0020014,Healthy Heart Gold 1500 $0 Select Drugs & Specialized Services Adult Vision & Fitness,HMO,False,1500,3000,30,2250.26,0,0,0,gold,5.0
60224GA0020011,Gold 1500 $15 Generic Drugs Adult Vision & Fitness,HMO,False,1500,3000,25,2230.66,0,0,0,gold,5.0
60224GA0010003,Low Premium Silver 6000 $3 Generic Drugs,HMO,False,6000,12000,40,1716.66,0,0,0,silver,1.0
60224GA0010010,Silver 5000 $20 Generic Drugs,HMO,False,5000,10000,40,1758.56,0,0,0,silver,1.0
60224GA0020010,Silver 5000 $20 Generic Drugs Adult Vision & Fitness,HMO,False,5000,10000,40,1773.14,0,0,0,silver,1.0
60224GA0020003,Low Premium Silver 6000 $3 Generic Drugs Adult Vision & Fitness,HMO,False,6000,12000,40,1731.24,0,0,0,silver,1.0
60224GA0010016,HDHP Preventive Silver 5500 $0 Select Drugs,HMO,True,5500,11000,0,1970.81,0,0,0,silver,1.0
60224GA0020013,Diabetes Silver 4000 $0 Select Drugs & Specialized Services Adult Vision & Fitness,HMO,False,4000,8000,50,1804.61,0,0,0,silver,1.0
60224GA0010013,Diabetes Silver 4000 $0 Select Drugs & Specialized Services,HMO,False,4000,8000,50,1790.03,0,0,0,silver,1.0
60224GA0020015,Healthy Heart Silver 4500 $0 Select Drugs & Specialized Services Adult Vision & Fitness,HMO,False,4500,9000,50,1786.19,0,0,0,silver,1.0
60224GA0010015,Healthy Heart Silver 4500 $0 Select Drugs & Specialized Services,HMO,False,4500,9000,50,1771.56,0,0,0,silver,1.0
58081GA0010079,Silver 5000 HSA Off Exchange,HMO,True,5000,10000,0,1278.47,50,0,0,silver,1.0
58081GA0010075,Silver 3500 HSA Off Exchange,HMO,True,3500,7000,20,1269.14,50,0,0,silver,1.0
58081GA0010074,Silver 3000 Off Exchange,HMO,False,3000,6000,25,1299.79,50,0,0,silver,1.0
58081GA0010081,Gold 0 Off Exchange,HMO,False,0,0,20,1781.74,50,0,0,gold,5.0
58081GA0010078,Silver 5000 Off Exchange,HMO,False,5000,10000,30,1272.61,50,0,0,silver,1.0
58081GA0010082,Buena Salud Dorado 1500 (fuera del mercado),HMO,False,1500,3000,30,1684.64,50,0,0,gold,5.0
58081GA0010080,Silver 7000 Off Exchange,HMO,False,7000,14000,25,1257.83,50,0,0,silver,1.0
58081GA0010085,Gold 3525 HSA Off Exchange,HMO,True,3525,7050,0,1643.34,50,0,0,gold,5.0
58081GA0010084,Gold 2000 Off Exchange,HMO,False,2000,4000,20,1710.74,50,0,0,gold,5.0
58081GA0010086,Gold 4000 Off Exchange,HMO,False,4000,8000,25,1604.41,50,0,0,gold,5.0
58081GA0010083,Gold 1500 MultiCondition Care Off Exchange,HMO,False,1500,3000,30,1700.38,50,0,0,gold,5.0
58081GA0010077,Silver 3750 MultiCondition Care Off Exchange,HMO,False,3750,7500,40,1292.84,50,0,0,silver,1.0
58081GA0010076,Buena Salud Plateado 3750 (fuera del mercado),HMO,False,3750,7500,35,1283.38,50,0,0,silver,1.0
58081GA0010035,Gold Elite Saver Plus,HMO,False,0,0,20,1767.25,50,0,0,gold,5.0
58081GA0010045,Silver Simple Diabetes,HMO,False,6500,13000,50,1510.75,50,0,0,silver,1.0
58081GA0010053,Gold Classic Standard,HMO,False,1500,3000,25,1623.78,50,0,0,gold,5.0
58081GA0010025,Silver Simple PCP Saver,HMO,False,5750,11500,40,1497.11,50,0,0,silver,1.0
58081GA0010055,Buena Salud Plateado Estandar Clasico,HMO,False,5000,10000,40,1499.5,50,0,0,silver,1.0
58081GA0010052,Silver Classic Standard,HMO,False,5000,10000,40,1499.5,50,0,0,silver,1.0
58081GA0010015,Silver Simple,HMO,False,4400,8800,50,1505.77,50,0,0,silver,1.0
58081GA0010030,Silver Elite Saver Plus,HMO,False,0,0,50,1523.07,50,0,0,silver,3.0
89942GA0050022,KP GA Signature Gold 1000 Ded/500 Rx Ded,HMO,False,1000,2000,30,1655.07,0,20,0,gold,5.0
89942GA0050016,KP GA Signature Gold 500 Ded/500 Rx Ded,HMO,False,500,1000,30,1679.98,0,20,0,gold,5.0
89942GA0050027,KP GA Signature Gold 2000 Ded/500 Rx Ded,HMO,False,2000,4000,35,1534.05,0,20,0,gold,5.0
89942GA0050017,KP GA Signature Silver 3400 Ded/500 Rx Ded,HMO,False,3400,6800,40,1572.86,0,30,0,silver,1.0
89942GA0050025,KP GA Signature Silver 4500/35,HMO,False,4500,9000,35,1524.02,0,35,0,silver,1.0
89942GA0050031,KP GA Signature Silver Virtual Complete 5000,HMO,False,5000,10000,30,1458.23,0,40,0,silver,1.0
89942GA0070016,KP GA Signature Gold 500 Ded/500 Rx Ded,HMO,False,500,1000,30,1684.68,0,20,0,gold,5.0
89942GA0070022,KP GA Signature Gold 1000 Ded/500 Rx Ded,HMO,False,1000,2000,30,1659.69,0,20,0,gold,5.0
89942GA0070027,KP GA Signature Gold 2000 Ded/500 Rx Ded,HMO,False,2000,4000,35,1538.34,0,20,0,gold,5.0
89942GA0070033,KP GA Signature Silver Virtual Complete 5500,HMO,False,5500,11000,40,1286.71,0,50,0,silver,1.0
89942GA0070025,KP GA Signature Silver 4500/35,HMO,False,4500,9000,35,1392.0,0,35,0,silver,1.0
89942GA0070017,KP GA Signature Silver 3400 Ded/500 Rx Ded,HMO,False,3400,6800,40,1436.62,0,30,0,silver,1.0
89942GA0070031,KP GA Signature Silver Virtual Complete 5000,HMO,False,5000,10000,30,1331.96,0,40,0,silver,1.0
89942GA0150004,KP GA Signature Standard Silver 5000/40,HMO,False,5000,10000,40,1370.59,0,40,0,silver,1.0
89942GA0130004,KP GA Signature Standard Silver 5000/40,HMO,False,5000,10000,40,1500.57,0,40,0,silver,1.0
89942GA0130002,KP GA Signature Standard Gold 1500/30,HMO,False,1500,3000,25,1624.81,0,30,0,gold,5.0
89942GA0150002,KP GA Signature Standard Gold 1500/30,HMO,False,1500,3000,25,1629.36,0,30,0,gold,5.0
43802GA0040030,UHC Gold Standard,HMO,False,1500,3000,25,2400.75,25,0,0,gold,5.0
43802GA0040031,UHC Silver Copay Focus $0 Indiv Med Ded,HMO,False,0,0,30,2235.44,30,0,0,silver,3.0
43802GA0040036,UHC Silver Standard,HMO,False,5000,10000,40,2213.18,40,0,0,silver,1.0
43802GA0040034,UHC Silver Value ($3 Tier 2 Rx),HMO,False,3000,6000,40,2225.71,40,0,0,silver,1.0
43802GA0040044,UHC Silver Advantage ($3 Tier 2 Rx),HMO,False,2750,5500,30,2236.25,30,0,0,silver,1.0
43802GA0040045,UHC Gold Value,HMO,False,1500,3000,20,2362.13,20,0,0,gold,5.0
43802GA0040054,UHC Gold Advantage,HMO,False,1100,2200,20,2490.94,20,0,0,gold,5.0
43802GA0070001,"UHC Silver Advantage+ ($3 Tier 2 Rx, Dental + Vision)",HMO,False,2750,5500,30,2292.33,30,0,0,silver,1.0
43802GA0040047,UHC Gold Copay Focus $0 Indiv Med Ded,HMO,False,0,0,45,2463.18,45,0,0,gold,5.0
43802GA0070004,"UHC Silver Value+ ($3 Tier 2 Rx, Dental + Vision)",HMO,False,3000,6000,40,2281.8,40,0,0,silver,1.0
43802GA0070005,UHC Gold Advantage+ (Dental + Vision),HMO,False,1100,2200,20,2540.16,20,0,0,gold,5.0
43802GA0040049,"UHC Silver-X Advantage $2,750 Indiv Ded ($3 Tier 2 Rx) (Off-Exchange Only)",HMO,False,2750,5500,30,1941.15,30,0,0,silver,1.0
43802GA0040053,UHC Silver-X Copay Focus $0 Indiv Med Ded (Off-Exchange Only),HMO,False,0,0,30,1994.71,30,0,0,silver,3.0
43802GA0040052,UHC Silver-X Value HSA (Off-Exchange Only),HMO,True,3300,6600,30,1889.18,30,0,0,silver,1.0
43802GA0040051,UHC Silver-X Standard (Off-Exchange Only),HMO,False,5000,10000,40,1935.56,40,0,0,silver,1.0
43802GA0040050,UHC Silver-X Value ($3 Tier 2 Rx) (Off-Exchange Only),HMO,False,3000,6000,40,1903.21,50,0,0,silver,1.0
82824GA0110025,Silver S: Aetna network + $0 MinuteClinic + $0 CVS Health Virtual Primary Care,HMO,False,5000,10000,40,1713.16,10,10,0,silver,1.0
82824GA0110030,Gold 3 Advanced: Aetna network + $0 MinuteClinic + $0 CVS Health Virtual Primary Care,HMO,False,895,1790,45,2071.4,10,10,0,gold,5.0
82824GA0110013,Silver 5 Advanced: Aetna network + $0 MinuteClinic + $0 CVS Health Virtual Primary Care,HMO,False,7495,14990,50,1703.61,10,10,0,silver,1.0
82824GA0110019,Gold S: Aetna network + $0 MinuteClinic + $0 CVS Health Virtual Primary Care,HMO,False,1500,3000,25,2080.16,10,10,0,gold,5.0
82824GA0110039,Silver 10 Advanced: $0 PCP + Aetna network + $0 MinuteClinic + $0 CVS Health Virtual Primary Care,HMO,False,0,0,0,1791.8,10,10,0,silver,3.0
82824GA0110040,Silver 10 Advanced: $0 PCP + Aetna network + $0 MinuteClinic + Adult Dental + Vision,HMO,False,0,0,0,1871.74,10,10,0,silver,3.0
82824GA0110036,Gold 10 Advanced: $0 PCP + Aetna network + $0 MinuteClinic + Adult Dental + Vision,HMO,False,0,0,0,2308.42,10,10,0,gold,5.0
82824GA0110035,Gold 10 Advanced: $0 PCP + Aetna network + $0 MinuteClinic + $0 CVS Health Virtual Primary Care,HMO,False,0,0,0,2209.83,10,10,0,gold,5.0
82824GA0110038,Gold 3 Advanced: Aetna network + $0 MinuteClinic + Adult Dental + Vision,HMO,False,895,1790,45,2163.8,10,10,0,gold,5.0
82824GA0110042,Silver S: Aetna network + $0 MinuteClinic + $0 CVS Health Virtual Primary Care + Adult Dental+Vision,HMO,False,5000,10000,40,1789.59,10,10,0,silver,1.0
